numberIndependentVariables,"""=""",9,,,,,,,,,,,,
velocity,elevator,aileron,rudder,p,q,r,alpha,beta,Cx,Cy,Cz,Cl,Cm,Cn
100,0,10,-30,0,-30,30,5,-2,-0.004153061,0.000276609,-0.007102961,9.95E-05,-0.002462323,-0.000171512
100,0,10,-30,0,-30,30,5,0,-0.004023211,0.000236722,-0.007196963,9.45E-05,-0.002488447,-0.000163383
100,0,10,-30,0,-30,30,5,2,-0.00396374,0.000131118,-0.007277643,8.95E-05,-0.002511303,-0.000148662
100,0,10,-30,0,-30,30,5,4,-0.003906642,2.55E-05,-0.007358729,8.45E-05,-0.002534342,-0.000133933
100,0,10,-30,0,-30,30,5,6,-0.003851924,-8.00E-05,-0.007440225,7.95E-05,-0.002557562,-0.000119197
100,0,10,-30,0,-30,30,5,8,-0.003799596,-0.000185496,-0.007522132,7.46E-05,-0.002580961,-0.000104455
100,0,10,-30,0,-30,30,10,-8,-0.004663594,0.000514057,-0.006772335,0.000115817,-0.002362088,-0.000213321
100,0,10,-30,0,-30,30,10,-6,-0.004526032,0.000474824,-0.006865465,0.000110859,-0.002387686,-0.000205284
100,0,10,-30,0,-30,30,10,-4,-0.004391052,0.000435452,-0.006958727,0.000105893,-0.002413404,-0.000197228
100,0,10,-30,0,-30,30,10,-2,-0.004258654,0.000395951,-0.00705213,0.000100921,-0.002439245,-0.000189153
100,0,10,-30,0,-30,30,10,0,-0.004128835,0.00035633,-0.007145685,9.59E-05,-0.002465209,-0.000181062
100,0,10,-30,0,-30,30,10,2,-0.004069386,0.000251014,-0.007225909,9.09E-05,-0.002487904,-0.000166378
100,0,10,-30,0,-30,30,10,4,-0.004012308,0.00014573,-0.007306537,8.59E-05,-0.00251078,-0.000151686
100,0,10,-30,0,-30,30,10,6,-0.003957612,4.05E-05,-0.007387573,8.09E-05,-0.002533836,-0.000136988
100,0,10,-30,0,-30,30,10,8,-0.003905305,-6.47E-05,-0.007469019,7.60E-05,-0.002557072,-0.000122284
100,0,10,-30,0,-30,30,15,-8,-0.004762884,0.000615583,-0.006725738,0.000116774,-0.002340798,-0.000228663
100,0,10,-30,0,-30,30,15,-6,-0.004625346,0.000576593,-0.006818466,0.000111813,-0.002366251,-0.000220659
100,0,10,-30,0,-30,30,15,-4,-0.004490392,0.000537463,-0.006911323,0.000106844,-0.002391826,-0.000212637
100,0,10,-30,0,-30,30,15,-2,-0.004358019,0.000498204,-0.007004321,0.00010187,-0.002417522,-0.000204596
100,0,10,-30,0,-30,30,15,0,-0.004228225,0.000458823,-0.007097469,9.69E-05,-0.002443341,-0.000196537
100,0,10,-30,0,-30,30,15,2,-0.004168791,0.000353767,-0.007177278,9.19E-05,-0.002465888,-0.000181887
100,0,10,-30,0,-30,30,15,4,-0.00411173,0.000248743,-0.007257489,8.69E-05,-0.002488616,-0.00016723
100,0,10,-30,0,-30,30,15,6,-0.00405705,0.00014375,-0.007338107,8.19E-05,-0.002511524,-0.000152566
100,0,10,-30,0,-30,30,15,8,-0.00400476,3.88E-05,-0.007419133,7.69E-05,-0.002534611,-0.000137896
100,0,10,-30,0,-30,30,20,-8,-0.004855085,0.000700848,-0.006682816,0.000117276,-0.002321132,-0.000241908
100,0,10,-30,0,-30,30,20,-6,-0.004717566,0.000662075,-0.00677518,0.000112313,-0.002346456,-0.000233935
100,0,10,-30,0,-30,30,20,-4,-0.004582631,0.000623161,-0.006867673,0.000107342,-0.0023719,-0.000225942
100,0,10,-30,0,-30,30,20,-2,-0.004450276,0.000584117,-0.006960305,0.000102366,-0.002397467,-0.000217931
100,0,10,-30,0,-30,30,20,0,-0.004320501,0.000544952,-0.007053087,9.74E-05,-0.002423155,-0.000209903
100,0,10,-30,0,-30,30,20,2,-0.004261079,0.000440128,-0.007132521,9.23E-05,-0.002445569,-0.000195284
100,0,10,-30,0,-30,30,20,4,-0.004204029,0.000335335,-0.007212357,8.73E-05,-0.002468165,-0.000180657
100,0,10,-30,0,-30,30,20,6,-0.00414936,0.000230573,-0.007292598,8.24E-05,-0.00249094,-0.000166024
100,0,10,-30,0,-30,30,20,8,-0.004097082,0.000125839,-0.007373246,7.74E-05,-0.002513893,-0.000151383
100,0,10,-30,0,0,-30,-20,-8,-4.07E-05,-0.001120513,0.003435314,0.000162934,0.001115826,0.000147944
100,0,10,-30,0,0,-30,-20,-6,-1.18E-05,-0.00110737,0.003432477,0.000158849,0.001119565,0.000146033
100,0,10,-30,0,0,-30,-20,-4,1.46E-05,-0.00109414,0.00342889,0.000154762,0.001123046,0.000144109
100,0,10,-30,0,0,-30,-20,-2,3.86E-05,-0.001080826,0.003424555,0.000150672,0.00112627,0.000142173
100,0,10,-30,0,0,-30,-20,0,6.01E-05,-0.001067429,0.003419476,0.000146582,0.001129237,0.000140226
100,0,10,-30,0,0,-30,-20,2,3.42E-05,-0.001061986,0.003414077,0.000142659,0.001132051,0.000138998
100,0,10,-30,0,0,-30,-20,4,5.85E-06,-0.001056467,0.003407989,0.000138757,0.001134622,0.000137761
100,0,10,-30,0,0,-30,-20,6,-2.49E-05,-0.001050876,0.003401217,0.000134877,0.001136951,0.000136515
100,0,10,-30,0,0,-30,-20,8,-5.81E-05,-0.001045217,0.003393763,0.000131021,0.001139037,0.00013526
100,0,10,-30,0,0,-30,-15,-8,-1.17E-05,-0.001010031,0.003427876,0.000164558,0.001110883,0.000132833
100,0,10,-30,0,0,-30,-15,-6,1.70E-05,-0.000996878,0.0034249,0.000160474,0.001114577,0.00013092
100,0,10,-30,0,0,-30,-15,-4,4.32E-05,-0.000983638,0.003421173,0.000156387,0.001118014,0.000128994
100,0,10,-30,0,0,-30,-15,-2,6.70E-05,-0.000970312,0.003416699,0.000152298,0.001121193,0.000127056
100,0,10,-30,0,0,-30,-15,0,8.84E-05,-0.000956903,0.00341148,0.000148209,0.001124115,0.000125107
100,0,10,-30,0,0,-30,-15,2,6.22E-05,-0.000951436,0.003405947,0.000144286,0.001126886,0.000123877
100,0,10,-30,0,0,-30,-15,4,3.37E-05,-0.000945893,0.003399725,0.000140385,0.001129414,0.000122638
100,0,10,-30,0,0,-30,-15,6,2.73E-06,-0.000940276,0.003392819,0.000136506,0.001131698,0.000121389
100,0,10,-30,0,0,-30,-15,8,-3.07E-05,-0.000934591,0.003385232,0.00013265,0.001133741,0.000120131
100,0,10,-30,0,0,-30,-10,-8,1.44E-05,-0.000884394,0.00342395,0.000166479,0.001107238,0.000115734
100,0,10,-30,0,0,-30,-10,-6,4.29E-05,-0.000871228,0.003420819,0.000162396,0.001110883,0.000113819
100,0,10,-30,0,0,-30,-10,-4,6.89E-05,-0.000857972,0.003416938,0.000158311,0.00111427,0.000111891
100,0,10,-30,0,0,-30,-10,-2,9.25E-05,-0.00084463,0.003412308,0.000154224,0.001117399,0.000109951
100,0,10,-30,0,0,-30,-10,0,0.000113569,-0.000831202,0.003406933,0.000150136,0.001120272,0.000107999
100,0,10,-30,0,0,-30,-10,2,8.72E-05,-0.000825706,0.003401252,0.000146214,0.001122994,0.000106767
100,0,10,-30,0,0,-30,-10,4,5.85E-05,-0.00082013,0.003394882,0.000142314,0.001125474,0.000105524
100,0,10,-30,0,0,-30,-10,6,2.73E-05,-0.000814481,0.003387827,0.000138436,0.00112771,0.000104272
100,0,10,-30,0,0,-30,-10,8,-6.34E-06,-0.000808761,0.003380091,0.000134581,0.001129704,0.000103011
100,0,10,-30,0,0,-30,-5,-8,3.56E-05,-0.000743541,0.003425241,0.000168697,0.001105593,9.66E-05
100,0,10,-30,0,0,-30,-5,-6,6.39E-05,-0.000730355,0.003421941,0.000164616,0.001109184,9.47E-05
100,0,10,-30,0,0,-30,-5,-4,8.96E-05,-0.000717079,0.003417889,0.000160532,0.001112516,9.28E-05
100,0,10,-30,0,0,-30,-5,-2,0.000112961,-0.000703715,0.003413088,0.000156447,0.001115591,9.08E-05
100,0,10,-30,0,0,-30,-5,0,0.000133832,-0.000690264,0.003407542,0.000152361,0.001118408,8.89E-05
100,0,10,-30,0,0,-30,-5,2,0.000107248,-0.00068473,0.003401697,0.000148441,0.001121078,8.77E-05
100,0,10,-30,0,0,-30,-5,4,7.82E-05,-0.000679116,0.003395164,0.000144542,0.001123505,8.64E-05
100,0,10,-30,0,0,-30,-5,6,4.68E-05,-0.000673427,0.003387946,0.000140666,0.001125688,8.52E-05
100,0,10,-30,0,0,-30,-5,8,1.29E-05,-0.000667665,0.003380046,0.000136814,0.001127628,8.39E-05
100,0,10,-30,0,0,-30,0,-8,5.00E-05,-0.000602158,0.003432593,0.000170924,0.001106449,7.75E-05
100,0,10,-30,0,0,-30,0,-6,7.80E-05,-0.000588955,0.003429123,0.000166845,0.001109986,7.56E-05
100,0,10,-30,0,0,-30,0,-4,0.000103523,-0.000575659,0.003424901,0.000162764,0.001113264,7.36E-05
100,0,10,-30,0,0,-30,0,-2,0.000126599,-0.000562273,0.003419929,0.000158681,0.001116284,7.17E-05
100,0,10,-30,0,0,-30,0,0,0.000147225,-0.000548799,0.003414212,0.000154597,0.001119047,6.97E-05
100,0,10,-30,0,0,-30,0,2,0.000120395,-0.000543229,0.003408204,0.000150679,0.001121664,6.85E-05
100,0,10,-30,0,0,-30,0,4,9.11E-05,-0.000537578,0.003401508,0.000146783,0.001124037,6.72E-05
100,0,10,-30,0,0,-30,0,6,5.95E-05,-0.000531848,0.003394126,0.000142909,0.001126167,6.60E-05
100,0,10,-30,0,0,-30,0,8,2.54E-05,-0.000526046,0.003386063,0.000139058,0.001128055,6.47E-05
100,0,10,-30,0,0,-30,5,-8,3.43E-05,-0.000462197,0.003444886,0.000173116,0.001110756,5.85E-05
100,0,10,-30,0,0,-30,5,-6,6.20E-05,-0.000448912,0.00344129,0.000169042,0.00111425,5.66E-05
100,0,10,-30,0,0,-30,5,-4,8.74E-05,-0.000435533,0.003436942,0.000164964,0.001117486,5.46E-05
100,0,10,-30,0,0,-30,5,-2,0.000110252,-0.000422062,0.003431844,0.000160885,0.001120464,5.27E-05
100,0,10,-30,0,0,-30,5,0,0.00013068,-0.000408502,0.003425999,0.000156805,0.001123185,5.07E-05
100,0,10,-30,0,0,-30,5,2,0.000103651,-0.000402833,0.003419872,0.000152891,0.001125761,4.94E-05
100,0,10,-30,0,0,-30,5,4,7.42E-05,-0.00039708,0.003413056,0.000148998,0.001128094,4.82E-05
100,0,10,-30,0,0,-30,5,6,4.23E-05,-0.000391249,0.003405555,0.000145128,0.001130183,4.69E-05
100,0,10,-30,0,0,-30,5,8,8.02E-06,-0.000385342,0.003397373,0.000141281,0.00113203,4.56E-05
100,0,10,-30,0,0,-30,10,-8,1.16E-05,-0.00032303,0.003463252,0.000175281,0.001117568,3.96E-05
100,0,10,-30,0,0,-30,10,-6,3.92E-05,-0.000309662,0.003459531,0.000171211,0.001121021,3.76E-05
100,0,10,-30,0,0,-30,10,-4,6.44E-05,-0.000296198,0.003455057,0.000167138,0.001124215,3.57E-05
100,0,10,-30,0,0,-30,10,-2,8.70E-05,-0.000282642,0.003449832,0.000163063,0.00112715,3.37E-05
100,0,10,-30,0,0,-30,10,0,0.000107267,-0.000268995,0.00344386,0.000158987,0.001129828,3.18E-05
100,0,10,-30,0,0,-30,10,2,8.00E-05,-0.000263225,0.003437615,0.000155077,0.001132364,3.05E-05
100,0,10,-30,0,0,-30,10,4,5.04E-05,-0.00025737,0.00343068,0.000151188,0.001134656,2.92E-05
100,0,10,-30,0,0,-30,10,6,1.83E-05,-0.000251435,0.003423059,0.000147322,0.001136704,2.79E-05
100,0,10,-30,0,0,-30,10,8,-1.62E-05,-0.000245423,0.003414757,0.000143479,0.00113851,2.67E-05
100,0,10,-30,0,0,-30,15,-8,-1.57E-05,-0.000199271,0.003484791,0.000177136,0.001125845,2.27E-05
100,0,10,-30,0,0,-30,15,-6,1.17E-05,-0.000185824,0.003480961,0.000173069,0.00112926,2.08E-05
100,0,10,-30,0,0,-30,15,-4,3.67E-05,-0.000172281,0.003476376,0.000169,0.001132417,1.88E-05
100,0,10,-30,0,0,-30,15,-2,5.92E-05,-0.000158643,0.003471041,0.00016493,0.001135315,1.68E-05
100,0,10,-30,0,0,-30,15,0,7.92E-05,-0.000144913,0.003464957,0.000160858,0.001137956,1.48E-05
100,0,10,-30,0,0,-30,15,2,5.18E-05,-0.000139048,0.003458608,0.000156952,0.001140456,1.36E-05
100,0,10,-30,0,0,-30,15,4,2.20E-05,-0.000133098,0.003451569,0.000153067,0.001142712,1.23E-05
100,0,10,-30,0,0,-30,15,6,-1.02E-05,-0.000127066,0.003443844,0.000149204,0.001144725,1.10E-05
100,0,10,-30,0,0,-30,15,8,-4.49E-05,-0.000120955,0.003435438,0.000145365,0.001146495,9.69E-06
100,0,10,-30,0,0,-30,20,-8,-4.59E-05,-9.08E-05,0.003507796,0.000178682,0.001134882,7.81E-06
100,0,10,-30,0,0,-30,20,-6,-1.86E-05,-7.73E-05,0.003503872,0.00017462,0.001138266,5.85E-06
100,0,10,-30,0,0,-30,20,-4,6.23E-06,-6.36E-05,0.003499193,0.000170554,0.001141391,3.89E-06
100,0,10,-30,0,0,-30,20,-2,2.86E-05,-4.99E-05,0.003493763,0.000166487,0.001144257,1.90E-06
100,0,10,-30,0,0,-30,20,0,4.85E-05,-3.61E-05,0.003487584,0.00016242,0.001146865,-9.24E-08
100,0,10,-30,0,0,-30,20,2,2.10E-05,-3.02E-05,0.003481145,0.000158517,0.001149334,-1.37E-06
100,0,10,-30,0,0,-30,20,4,-9.00E-06,-2.41E-05,0.003474017,0.000154636,0.00115156,-2.66E-06
100,0,10,-30,0,0,-30,20,6,-4.14E-05,-1.80E-05,0.003466203,0.000150777,0.001153541,-3.96E-06
100,0,10,-30,0,0,-30,20,8,-7.62E-05,-1.18E-05,0.003457707,0.000146942,0.00115528,-5.27E-06
100,0,10,-30,0,0,0,-20,-8,0.0005676,-0.001037799,0.000117044,0.000155274,-3.03E-05,0.000135314
100,0,10,-30,0,0,0,-20,-6,0.000593779,-0.001025577,0.000113088,0.000150615,-2.69E-05,0.000133848
100,0,10,-30,0,0,0,-20,-4,0.000617095,-0.001013304,0.000108877,0.000145957,-2.36E-05,0.000132376
100,0,10,-30,0,0,0,-20,-2,0.000637554,-0.001000977,0.000104411,0.0001413,-2.05E-05,0.000130898
100,0,10,-30,0,0,0,-20,0,0.000655163,-0.000988597,9.97E-05,0.000136645,-1.73E-05,0.000129415
100,0,10,-30,0,0,0,-20,2,0.000620725,-0.000984539,9.47E-05,0.000132164,-1.44E-05,0.000128709
100,0,10,-30,0,0,0,-20,4,0.000583512,-0.000980479,8.96E-05,0.000127709,-1.14E-05,0.000128004
100,0,10,-30,0,0,0,-20,6,0.000543517,-0.000976418,8.43E-05,0.000123281,-8.59E-06,0.000127301
100,0,10,-30,0,0,0,-20,8,0.000500734,-0.000972356,7.87E-05,0.000118882,-5.81E-06,0.0001266
100,0,10,-30,0,0,0,-15,-8,0.000597833,-0.000920541,0.000108055,0.000156907,-3.58E-05,0.000119216
100,0,10,-30,0,0,0,-15,-6,0.000623816,-0.000908296,0.000103918,0.000152249,-3.25E-05,0.000117746
100,0,10,-30,0,0,0,-15,-4,0.000646935,-0.000895998,9.95E-05,0.000147591,-2.93E-05,0.00011627
100,0,10,-30,0,0,0,-15,-2,0.000667197,-0.000883648,9.49E-05,0.000142935,-2.62E-05,0.000114788
100,0,10,-30,0,0,0,-15,0,0.00068461,-0.000871244,9.00E-05,0.000138281,-2.31E-05,0.0001133
100,0,10,-30,0,0,0,-15,2,0.000649972,-0.000867156,8.48E-05,0.0001338,-2.02E-05,0.000112591
100,0,10,-30,0,0,0,-15,4,0.00061256,-0.000863065,7.95E-05,0.000129345,-1.73E-05,0.000111883
100,0,10,-30,0,0,0,-15,6,0.000572366,-0.000858973,7.40E-05,0.000124918,-1.46E-05,0.000111177
100,0,10,-30,0,0,0,-15,8,0.000529383,-0.000854881,6.83E-05,0.000120519,-1.18E-05,0.000110472
100,0,10,-30,0,0,0,-10,-8,0.000625158,-0.000787202,0.000102393,0.000158848,-4.01E-05,0.000101003
100,0,10,-30,0,0,0,-10,-6,0.000650919,-0.000774925,9.81E-05,0.000154191,-3.69E-05,9.95E-05
100,0,10,-30,0,0,0,-10,-4,0.000673816,-0.000762597,9.35E-05,0.000149534,-3.38E-05,9.80E-05
100,0,10,-30,0,0,0,-10,-2,0.000693858,-0.000750216,8.86E-05,0.000144879,-3.07E-05,9.66E-05
100,0,10,-30,0,0,0,-10,0,0.000711049,-0.000737781,8.35E-05,0.000140226,-2.77E-05,9.51E-05
100,0,10,-30,0,0,0,-10,2,0.000676186,-0.000733653,7.82E-05,0.000135746,-2.49E-05,9.44E-05
100,0,10,-30,0,0,0,-10,4,0.000638549,-0.000729524,7.27E-05,0.000131292,-2.21E-05,9.36E-05
100,0,10,-30,0,0,0,-10,6,0.00059813,-0.000725393,6.70E-05,0.000126866,-1.93E-05,9.29E-05
100,0,10,-30,0,0,0,-10,8,0.000554923,-0.000721261,6.11E-05,0.000122468,-1.67E-05,9.22E-05
100,0,10,-30,0,0,0,-5,-8,0.000647662,-0.000637713,0.000101764,0.000161094,-4.25E-05,8.07E-05
100,0,10,-30,0,0,0,-5,-6,0.000673177,-0.000625398,9.72E-05,0.000156439,-3.94E-05,7.92E-05
100,0,10,-30,0,0,0,-5,-4,0.000695828,-0.000613032,9.24E-05,0.000151784,-3.63E-05,7.77E-05
100,0,10,-30,0,0,0,-5,-2,0.000715622,-0.000600612,8.73E-05,0.000147131,-3.33E-05,7.62E-05
100,0,10,-30,0,0,0,-5,0,0.000732568,-0.000588139,8.20E-05,0.00014248,-3.04E-05,7.47E-05
100,0,10,-30,0,0,0,-5,2,0.000697454,-0.000583965,7.64E-05,0.000138001,-2.76E-05,7.40E-05
100,0,10,-30,0,0,0,-5,4,0.000659566,-0.000579788,7.07E-05,0.000133549,-2.49E-05,7.33E-05
100,0,10,-30,0,0,0,-5,6,0.000618897,-0.000575609,6.48E-05,0.000129124,-2.22E-05,7.26E-05
100,0,10,-30,0,0,0,-5,8,0.000575439,-0.00057143,5.87E-05,0.000124728,-1.96E-05,7.19E-05
100,0,10,-30,0,0,0,0,-8,0.000663302,-0.000487666,0.000107197,0.000163351,-4.24E-05,6.03E-05
100,0,10,-30,0,0,0,0,-6,0.000688568,-0.000475314,0.000102413,0.000158698,-3.93E-05,5.88E-05
100,0,10,-30,0,0,0,0,-4,0.000710971,-0.00046291,9.74E-05,0.000154045,-3.63E-05,5.73E-05
100,0,10,-30,0,0,0,0,-2,0.000730518,-0.000450453,9.21E-05,0.000149394,-3.34E-05,5.58E-05
100,0,10,-30,0,0,0,0,0,0.000747215,-0.000437942,8.65E-05,0.000144745,-3.06E-05,5.43E-05
100,0,10,-30,0,0,0,0,2,0.000711849,-0.000433721,8.08E-05,0.000140269,-2.78E-05,5.36E-05
100,0,10,-30,0,0,0,0,4,0.000673708,-0.000429498,7.48E-05,0.000135818,-2.52E-05,5.28E-05
100,0,10,-30,0,0,0,0,6,0.000632787,-0.000425273,6.87E-05,0.000131395,-2.26E-05,5.21E-05
100,0,10,-30,0,0,0,0,8,0.000589077,-0.000421047,6.24E-05,0.000127001,-2.01E-05,5.14E-05
100,0,10,-30,0,0,0,5,-8,0.000646825,-0.000339046,0.000117876,0.000165573,-3.86E-05,4.00E-05
100,0,10,-30,0,0,0,5,-6,0.000671889,-0.000326587,0.000112917,0.000160924,-3.56E-05,3.85E-05
100,0,10,-30,0,0,0,5,-4,0.000694089,-0.000314076,0.000107701,0.000156276,-3.26E-05,3.70E-05
100,0,10,-30,0,0,0,5,-2,0.000713433,-0.000301513,0.000102229,0.000151629,-2.98E-05,3.55E-05
100,0,10,-30,0,0,0,5,0,0.000729927,-0.000288895,9.65E-05,0.000146984,-2.70E-05,3.40E-05
100,0,10,-30,0,0,0,5,2,0.000694352,-0.000284559,9.06E-05,0.000142511,-2.43E-05,3.33E-05
100,0,10,-30,0,0,0,5,4,0.000656004,-0.00028022,8.45E-05,0.000138064,-2.18E-05,3.25E-05
100,0,10,-30,0,0,0,5,6,0.000614874,-0.00027588,7.82E-05,0.000133645,-1.92E-05,3.18E-05
100,0,10,-30,0,0,0,5,8,0.000570956,-0.000271539,7.17E-05,0.000129254,-1.68E-05,3.11E-05
100,0,10,-30,0,0,0,10,-8,0.000623476,-0.000191247,0.000134631,0.000167768,-3.23E-05,1.99E-05
100,0,10,-30,0,0,0,10,-6,0.00064834,-0.00017868,0.000129496,0.000163123,-2.93E-05,1.84E-05
100,0,10,-30,0,0,0,10,-4,0.000670339,-0.000166062,0.000124105,0.000158479,-2.65E-05,1.69E-05
100,0,10,-30,0,0,0,10,-2,0.000689482,-0.00015339,0.000118456,0.000153836,-2.37E-05,1.53E-05
100,0,10,-30,0,0,0,10,0,0.000705774,-0.000140666,0.000112551,0.000149195,-2.10E-05,1.38E-05
100,0,10,-30,0,0,0,10,2,0.000669993,-0.000136213,0.000106467,0.000144726,-1.84E-05,1.31E-05
100,0,10,-30,0,0,0,10,4,0.000631438,-0.000131758,0.000100197,0.000140284,-1.58E-05,1.23E-05
100,0,10,-30,0,0,0,10,6,0.000590102,-0.000127301,9.37E-05,0.000135868,-1.33E-05,1.16E-05
100,0,10,-30,0,0,0,10,8,0.000545977,-0.000122844,8.71E-05,0.000131481,-1.09E-05,1.08E-05
100,0,10,-30,0,0,0,15,-8,0.000595389,-5.98E-05,0.000154745,0.000169643,-2.45E-05,1.89E-06
100,0,10,-30,0,0,0,15,-6,0.000620077,-4.71E-05,0.000149456,0.000165002,-2.16E-05,3.70E-07
100,0,10,-30,0,0,0,15,-4,0.000641901,-3.44E-05,0.000143909,0.000160362,-1.87E-05,-1.16E-06
100,0,10,-30,0,0,0,15,-2,0.000660867,-2.16E-05,0.000138106,0.000155724,-1.60E-05,-2.69E-06
100,0,10,-30,0,0,0,15,0,0.000676984,-8.80E-06,0.000132046,0.000151087,-1.34E-05,-4.23E-06
100,0,10,-30,0,0,0,15,2,0.000641022,-4.24E-06,0.000125815,0.000146622,-1.08E-05,-4.99E-06
100,0,10,-30,0,0,0,15,4,0.000602286,3.25E-07,0.000119398,0.000142183,-8.30E-06,-5.75E-06
100,0,10,-30,0,0,0,15,6,0.000560769,4.89E-06,0.000112795,0.000137771,-5.89E-06,-6.50E-06
100,0,10,-30,0,0,0,15,8,0.000516463,9.46E-06,0.000106006,0.000133388,-3.54E-06,-7.26E-06
100,0,10,-30,0,0,0,20,-8,0.000564477,5.55E-05,0.000176511,0.0001712,-1.58E-05,-1.40E-05
100,0,10,-30,0,0,0,20,-6,0.000589014,6.82E-05,0.000171088,0.000166564,-1.30E-05,-1.55E-05
100,0,10,-30,0,0,0,20,-4,0.000610687,8.10E-05,0.000165408,0.000161928,-1.02E-05,-1.71E-05
100,0,10,-30,0,0,0,20,-2,0.000629503,9.39E-05,0.000159471,0.000157293,-7.49E-06,-1.86E-05
100,0,10,-30,0,0,0,20,0,0.000645468,0.000106838,0.000153277,0.00015266,-4.88E-06,-2.02E-05
100,0,10,-30,0,0,0,20,2,0.00060935,0.000111501,0.000146919,0.000148199,-2.37E-06,-2.09E-05
100,0,10,-30,0,0,0,20,4,0.000570459,0.000116166,0.000140375,0.000143763,7.34E-08,-2.17E-05
100,0,10,-30,0,0,0,20,6,0.000528786,0.000120833,0.000133645,0.000139355,2.45E-06,-2.25E-05
100,0,10,-30,0,0,0,20,8,0.000484324,0.0001255,0.00012673,0.000134976,4.75E-06,-2.32E-05
100,0,10,-30,0,0,30,-20,-8,8.42E-05,-0.001088185,-0.003253681,0.000145901,-0.001199104,0.00014499
100,0,10,-30,0,0,30,-20,-6,0.000102217,-0.001086445,-0.003248177,0.000141565,-0.001192488,0.000145265
100,0,10,-30,0,0,30,-20,-4,0.000117792,-0.001084608,-0.00324217,0.000137229,-0.001185691,0.000145526
100,0,10,-30,0,0,30,-20,-2,0.000130888,-0.001082671,-0.003235661,0.000132895,-0.001178713,0.000145772
100,0,10,-30,0,0,30,-20,0,0.000141514,-0.001080632,-0.003228656,0.000128564,-0.001171557,0.000146003
100,0,10,-30,0,0,30,-20,2,0.000104764,-0.001086226,-0.003221308,0.000124403,-0.001164264,0.000146924
100,0,10,-30,0,0,30,-20,4,6.56E-05,-0.001091713,-0.003213422,0.000120267,-0.001156784,0.000147829
100,0,10,-30,0,0,30,-20,6,2.40E-05,-0.001097091,-0.003205001,0.000116158,-0.00114912,0.000148718
100,0,10,-30,0,0,30,-20,8,-2.01E-05,-0.001102358,-0.003196048,0.000112076,-0.001141272,0.000149591
100,0,10,-30,0,0,30,-15,-8,0.000115525,-0.000964192,-0.003264488,0.000147532,-0.001205357,0.000127915
100,0,10,-30,0,0,30,-15,-6,0.000133383,-0.000962438,-0.003259135,0.000143197,-0.00119879,0.000128188
100,0,10,-30,0,0,30,-15,-4,0.000148753,-0.000960589,-0.003253278,0.000138862,-0.00119204,0.000128447
100,0,10,-30,0,0,30,-15,-2,0.000161643,-0.000958642,-0.003246921,0.000134528,-0.001185111,0.000128691
100,0,10,-30,0,0,30,-15,0,0.000172064,-0.000956592,-0.003240066,0.000130198,-0.001178004,0.00012892
100,0,10,-30,0,0,30,-15,2,0.000135107,-0.000962168,-0.00323286,0.000126037,-0.001170757,0.00012984
100,0,10,-30,0,0,30,-15,4,9.57E-05,-0.000967638,-0.003225117,0.000121901,-0.001163324,0.000130743
100,0,10,-30,0,0,30,-15,6,5.39E-05,-0.000973,-0.003216838,0.000117792,-0.001155706,0.000131631
100,0,10,-30,0,0,30,-15,8,9.66E-06,-0.000978253,-0.003208026,0.000113711,-0.001147905,0.000132502
100,0,10,-30,0,0,30,-10,-8,0.000143995,-0.000823193,-0.003272187,0.00014948,-0.001210455,0.000108603
100,0,10,-30,0,0,30,-10,-6,0.000161622,-0.00082142,-0.003267001,0.000145145,-0.001203941,0.000108873
100,0,10,-30,0,0,30,-10,-4,0.000176761,-0.000819553,-0.003261311,0.000140812,-0.001197246,0.00010913
100,0,10,-30,0,0,30,-10,-2,0.00018942,-0.000817588,-0.003255121,0.000136479,-0.001190371,0.000109372
100,0,10,-30,0,0,30,-10,0,0.00019961,-0.000815524,-0.003248432,0.00013215,-0.001183317,0.000109599
100,0,10,-30,0,0,30,-10,2,0.00016242,-0.000821075,-0.003241385,0.00012799,-0.001176122,0.000110516
100,0,10,-30,0,0,30,-10,4,0.000122804,-0.000826522,-0.0032338,0.000123855,-0.00116874,0.000111417
100,0,10,-30,0,0,30,-10,6,8.08E-05,-0.000831862,-0.003225678,0.000119747,-0.001161174,0.000112304
100,0,10,-30,0,0,30,-10,8,3.63E-05,-0.000837094,-0.003217023,0.000115666,-0.001153424,0.000113174
100,0,10,-30,0,0,30,-5,-8,0.00016765,-0.000665115,-0.003275071,0.000151742,-0.001213695,8.70E-05
100,0,10,-30,0,0,30,-5,-6,0.00018502,-0.000663317,-0.003270069,0.00014741,-0.001207241,8.73E-05
100,0,10,-30,0,0,30,-5,-4,0.000199902,-0.000661426,-0.003264563,0.000143078,-0.001200605,8.76E-05
100,0,10,-30,0,0,30,-5,-2,0.000212305,-0.00065944,-0.003258556,0.000138747,-0.001193789,8.78E-05
100,0,10,-30,0,0,30,-5,0,0.000222237,-0.000657354,-0.003252051,0.000134419,-0.001186794,8.80E-05
100,0,10,-30,0,0,30,-5,2,0.000184789,-0.000662875,-0.003245179,0.000130261,-0.001179656,8.89E-05
100,0,10,-30,0,0,30,-5,4,0.000144914,-0.000668292,-0.003237767,0.000126128,-0.001172331,8.98E-05
100,0,10,-30,0,0,30,-5,6,0.000102609,-0.000673604,-0.003229818,0.000122022,-0.001164821,9.07E-05
100,0,10,-30,0,0,30,-5,8,5.79E-05,-0.000678809,-0.003221335,0.000117942,-0.001157127,9.16E-05
